"media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","Group_size","Female","Male","Chasing_end","Chasing_present","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed","Max_length","Min_length","Difference","Chasing_numeric","Chasing_end_numeric"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",5875.792,20.981,"Inactive","Male","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",5875.981,15.667,"Inactive","Female","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",5891.649,9.018,"Pose","Second female","S pose","Male","Front",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",5896.774,3.989,"Wiggle","Male","Active wiggle","Female","4",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",5900.668,60.763,"Inactive","Second female","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",5900.764,90.292,"Inactive","Male","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",5991.057,4.837,"Wiggle","Male","Subtle wiggle","Female","4",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",5995.895,3.706,"Inactive","Male","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",5999.602,2.182,"Wiggle","Male","Active wiggle","Female","2",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",5999.693,7.788,"Pose","Female","S pose","Female","Front",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6001.785,3.607,"Inactive","Male","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6005.393,5.031,"Wiggle","Male","Active wiggle","Female","3",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6007.482,20.504,"Inactive","Female","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6010.425,72.349,"Inactive","Male","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6027.987,4.176,"Wiggle","Second female","Active wiggle","Male","4",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6032.164,30.955,"Inactive","Second female","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6063.974,0,"Leave group","Second female","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6082.775,2.656,"Wiggle","Male","Active wiggle","Female","3",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6085.432,48.894,"Inactive","Male","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6118.566,2.466,"Pose","Female","Non-s pose","Male","Front",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6121.033,129.315,"Inactive","Female","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6134.327,3.607,"Wiggle","Male","Active wiggle","Female","2",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6137.935,112.509,"Inactive","Male","","","",3.1,1.2,1.9,"No","No",593.789,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6418.97,6.173,"Pose","Female","S pose","Female","Front",2,1,1,"No","No",35.418,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6422.106,2.275,"Pose","Second female","S pose","Female","Front",2,1,1,"No","No",35.418,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6424.382,4.181,"Swim away","Second female","","","",2,1,1,"No","No",35.418,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6425.144,3.1,"Chasing","Female","","","",2,1,1,"No","No",35.418,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6428.245,21.584,"Inactive","Female","","","",2,1,1,"No","No",35.418,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6428.564,20.127,"Inactive","Second female","","","",2,1,1,"No","No",35.418,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6507.937,54.971,"Inactive","Male","","","",2,1,1,"No","No",56.393,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6509.362,2.084,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",56.393,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6511.447,6.456,"Wiggle","Female","Active wiggle","Male","2",2,1,1,"No","No",56.393,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6517.904,44.245,"Inactive","Female","","","",2,1,1,"No","No",56.393,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6720.136,5.413,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",51.27,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6720.902,4.171,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",51.27,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6725.074,2.849,"Wiggle","Female","Active wiggle","Male","2",2,1,1,"No","No",51.27,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6725.55,15.098,"Inactive","Male","","","",2,1,1,"No","No",51.27,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6727.924,43.481,"Inactive","Female","","","",2,1,1,"No","No",51.27,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6736.963,0,"Move away","Male","","","",2,1,1,"No","No",51.27,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6740.649,2.18,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",51.27,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6742.448,28.957,"Inactive","Second female","","","",2,1,1,"No","No",51.27,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6742.83,28.575,"Inactive","Male","","","",2,1,1,"No","No",51.27,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6771.407,3.419,"Wiggle","Female","Active wiggle","Male","2",2,1,1,"No","No",71.4,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6773.876,68.364,"Inactive","Male","","","",2,1,1,"No","No",71.4,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6774.827,67.413,"Inactive","Female","","","",2,1,1,"No","No",71.4,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6917.242,5.795,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",18.134,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6920.661,13.864,"Inactive","Female","","","",2,1,1,"No","No",18.134,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6923.038,11.676,"Inactive","Male","","","",2,1,1,"No","No",18.134,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6972.026,3.611,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",62.478,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6975.638,58.2,"Inactive","Male","","","",2,1,1,"No","No",62.478,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6975.727,6.174,"Wiggle","Female","Active wiggle","Male","2",2,1,1,"No","No",62.478,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6981.902,7.593,"Inactive","Female","","","",2,1,1,"No","No",62.478,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6989.496,3.987,"Swim away","Female","","","",2,1,1,"No","No",62.478,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",6993.484,39.876,"Inactive","Female","","","",2,1,1,"No","No",62.478,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7071.149,6.649,"Wiggle","Male","Active wiggle","Female","2",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7072.668,5.41,"Inactive","Female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7077.799,27.721,"Inactive","Male","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7078.079,1.803,"Pose","Female","S pose","Male","Front",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7079.883,5.127,"Wiggle","Female","Active wiggle","Male","3",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7085.011,96.654,"Inactive","Female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7087.099,0,"Move away","Female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7105.521,3.227,"Wiggle","Male","Subtle wiggle","Female","3",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7108.749,57.532,"Inactive","Male","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7115.583,0,"Touch","Second female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7116.248,0,"Move away","Female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7166.282,2.851,"Wiggle","Male","Active wiggle","Female","3",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7169.134,13.478,"Inactive","Male","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7181.666,6.93,"Pose","Female","S pose","Male","Front",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7182.613,4.085,"Wiggle","Male","Active wiggle","Female","2",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7186.699,4.745,"Inactive","Male","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7188.597,3.607,"Inactive","Female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7191.445,15.188,"Surrounding","Male","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7192.205,2.466,"Swim away","Female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7194.672,6.93,"Inactive","Female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7201.603,4.558,"Swim away","Female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7206.162,21.076,"Inactive","Female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7206.634,26.735,"Inactive","Male","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7227.239,5.391,"Pose","Female","S pose","Male","Front",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 03.MTS",7232.631,0.738,"Inactive","Female","","","",2.6,1,1.6,"No","Yes",163.168,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",31.657,13.675,"Inactive","Female","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",31.657,4.178,"Wiggle","Male","Active wiggle","Female","3",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",35.836,12.532,"Inactive","Male","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",45.333,4.27,"Pose","Female","S pose","Male","Front",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",48.369,33.233,"Surrounding","Male","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",49.604,2.847,"Inactive","Female","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",52.452,4.654,"Pose","Female","S pose","Male","Front",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",57.107,60.665,"Inactive","Female","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",81.603,1.799,"Wiggle","Male","Active wiggle","Female","3",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",83.403,20.983,"Surrounding","Male","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",104.387,2.755,"Wiggle","Male","Active wiggle","Female","3",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",107.143,2.122,"Surrounding","Male","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",109.266,7.275,"Wiggle","Male","Active wiggle","Female","3",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",116.542,1.705,"Surrounding","Male","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",117.773,2.847,"Out of sight","Female","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",118.248,3.702,"Out of sight","Male","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",120.621,3.419,"Swim away","Female","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",121.951,6.644,"Inactive","Male","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",124.041,3.417,"Inactive","Female","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",127.459,10.259,"Pose","Female","S pose","Male","Front",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",128.596,4.274,"Wiggle","Male","Active wiggle","Female","3",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",132.871,64.373,"Surrounding","Male","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",137.719,59.525,"Inactive","Female","","","",3,1,2,"No","No",197.53,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",215,1.326,"Wiggle","Male","Subtle wiggle","Female","3",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",215.569,40.635,"Inactive","Female","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",216.327,39.214,"Surrounding","Male","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",255.542,9.114,"Wiggle","Male","Active wiggle","Female","3",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",256.205,10.359,"Pose","Female","Non-s pose","Male","Front",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",264.657,14.239,"Surrounding","Male","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",266.565,30.753,"Inactive","Female","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",278.897,15.381,"Inactive","Male","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",294.279,14.526,"Out of sight","Male","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",297.319,11.886,"Out of sight","Female","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",308.806,12.437,"Wiggle","Male","Active wiggle","Female","2",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",309.206,12.039,"Pose","Female","S pose","Male","Front",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",321.244,6.835,"Surrounding","Male","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",321.246,3.51,"Inactive","Female","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",324.757,4.839,"Pose","Female","S pose","Male","Front",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",328.08,5.315,"Wiggle","Male","Active wiggle","Female","4",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",329.597,2.96,"Inactive","Female","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",332.558,4.844,"Pose","Female","Non-s pose","Male","Front",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",333.396,26.304,"Surrounding","Male","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 AM 01.MTS",337.403,25.441,"Inactive","Female","","","",2.9,1,1.9,"No","No",495.808,"Trial 5","AM","10","6",113.2,94.2,19,0,0
